id,domain_name,is_malicious,first_seen,last_seen,organization_id
17749,8ad94e36.cdn-caa-sco.pages.dev,1,,,51
17750,96c54.pmreco.xyz,1,,,51
17751,982m31.pmreco.xyz,1,,,51
17752,9af72fg4jg75hg8jg9dfghhfgdh5666k41706769d32bf1f766cdec1d1.pages.dev,1,,,51
17753,9af72fg4jg75hg8jg9dfghhfgdh5666k41706769d32bf1f766cdec1d11.pages.dev,1,,,51
17754,a.bc.1d06bfb2.check.update.fia-gov.org,1,,,51
17755,a.bc.1d06bfb2.local.update.fia-gov.org,1,,,51
17756,a.bc.1d06bfb2.scan.update.fia-gov.org,1,,,51
17757,a.bc.64115cb6.check.update.fia-gov.org,1,,,51
17758,a.fetchdrive.info,1,,,51
17759,a5936441-e402-41e3-b02b-75af112074b5.org-co.net,1,,,51
17760,a6dff163-e0b9-49c9-87e4-357f761f3c3b.us-east-1.cloud.genez.io,1,,,51
17761,aa173.bank-ok.com,1,,,51
17762,aapletv.org,1,,,51
17763,abc.bol-north.com,1,,,51
17764,abuse.ch,1,,,51
17765,academy.lesporc.live,1,,,51
17766,acc.pk-govt.net,1,,,51
17767,acenent.site,1,,,51
17768,acfinang.shop,1,,,51
17769,acrobat.paknavy-pk.org,1,,,51
17770,activator.createinstance,1,,,51
17771,active.roteh.site,1,,,51
17772,ad4989.world,1,,,51
17773,addressfamily.internetwork,1,,,51
17774,admin.grabfiles.org,1,,,51
17775,admin.onesom.biz,1,,,51
17776,adobeglobal.com,1,,,51
17777,adsfast.info,1,,,51
17778,adsfast.site,1,,,51
17779,adssda.cr20g.org,1,,,51
17780,advancedhealth.medicallab.site,1,,,51
17781,advisary.army-govbd.info,1,,,51
17782,advisories-sgcustoms.d0cumentview.info,1,,,51
17783,advisory-cabinetgpk.servehttp.com,1,,,51
17784,advisory.army-govbd.info,1,,,51
17785,advisory.info-bdgov.com,1,,,51
17786,advisory.ndma-govpk.co,1,,,51
17787,aeltron.xyz,1,,,51
17788,aeryple.xyz,1,,,51
17789,af.org,1,,,51
17790,afcat.xyz,1,,,51
17791,afd-bdmil.cdn-pak.net,1,,,51
17792,afd.edu-cx.org,1,,,51
17793,afdinfo786.bdgov.info,1,,,51
17794,afdtrg.nrdi-gov.com,1,,,51
17795,afg-refugee.net,1,,,51
17796,afmat.tech,1,,,51
17797,afohs.mod-pak.co,1,,,51
17798,afrepublic.xyz,1,,,51
17799,agarg.tech,1,,,51
17800,agency.lesporc.live,1,,,51
17801,agenda-talking-point-for-army.up.railway.app,1,,,51
17802,agent.onesom.biz,1,,,51
17803,ahsaanullaahkhan.workers.dev,1,,,51
17804,ai.mofagov.online,1,,,51
17805,ailyun.live,1,,,51
17806,aitkenspencelogistics.mofa.live,1,,,51
17807,akamai.servehttp.com,1,,,51
17808,aku-edu-pk.org,1,,,51
17809,al.add,1,,,51
17810,al.toarray,1,,,51
17811,alfalahtransct-bank.servehttp.com,1,,,51
17812,alhabib.live,1,,,51
17813,alibababackupcloud.com,1,,,51
17814,aliit.org,1,,,51
17815,alit.info,1,,,51
17816,alit.live,1,,,51
17817,aliyum.email,1,,,51
17818,aliyum.org,1,,,51
17819,aliyum.tech,1,,,51
17820,aliyumm.pro,1,,,51
17821,aliyumm.tech,1,,,51
17822,aljazeerak.online,1,,,51
17823,all-files.mail-sessionexpired.com,1,,,51
17824,allpakarmlicences.com,1,,,51
17825,allpakarmslicence.com,1,,,51
17826,allpakarmslisense.site,1,,,51
17827,almighty-allah.com,1,,,51
17828,almightyallah.live,1,,,51
17829,alphapolice.org,1,,,51
17830,alsalaf.info,1,,,51
17831,amarsonarbangla123.dgps-govpk.co,1,,,51
17832,amazingbonis.com,1,,,51
17833,amazonas-gov.co,1,,,51
17834,amended.army-govbd.info,1,,,51
17835,amigos.govt-pk.com,1,,,51
17836,amsss.in,1,,,51
17837,amuck.scoler.tech,1,,,51
17838,analytic.mfa-qov.com,1,,,51
17839,andc.govaf.org,1,,,51
17840,android.app,1,,,51
17841,android.googlesource.com,1,,,51
17842,anefank.mom,1,,,51
17843,ankara-mofa-gov-bd.fia-g0v.net,1,,,51
17844,antarticarevolution.sbs,1,,,51
17845,aop.gov-af.org,1,,,51
17846,ap-ms.net,1,,,51
17847,ap12.ms-update-server.net,1,,,51
17848,apfgavnp.hopto.org,1,,,51
17849,apfgovnp.ddns.net,1,,,51
17850,apgml.pk-govt.net,1,,,51
17851,api.ahsaanullaahkhan.workers.dev,1,,,51
17852,api.almighty-allah.com,1,,,51
17853,api.argus.trondheim.bama.zoopit.no,1,,,51
17854,api.crypto-wise.co,1,,,51
17855,api.desco-gov-bd.workers.dev,1,,,51
17856,api.grabfiles.org,1,,,51
17857,api.nbppakistan.com,1,,,51
17858,api.nr3c-govpk.com,1,,,51
17859,api.onesom.biz,1,,,51
17860,api.pkgov.xyz,1,,,51
17861,api.supremeallah.world,1,,,51
17862,api.vpn-secure.co,1,,,51
17863,api.watch-earn.live,1,,,51
17864,apl-com.icu,1,,,51
17865,apl-org.online,1,,,51
17866,apostille-mofa-gov-pk-verify-attestation.cerapostille.com,1,,,51
17867,apostille-mofa-gov-pk-verify-attestation.encodertechs.com,1,,,51
17868,apostillemofag0v-pk.storeaone.com,1,,,51
17869,app-sec01.online,1,,,51
17870,app.dytt888.net,1,,,51
17871,app.grabfiles.org,1,,,51
17872,app.modcloudspace.com,1,,,51
17873,app.onesom.biz,1,,,51
17874,appclub.live,1,,,51
17875,appcrew.info,1,,,51
17876,appdomain.createdomain,1,,,51
17877,appdomain.createinstance,1,,,51
17878,appdomain.currentdomain.assemblyresolve,1,,,51
17879,appdomain.unload,1,,,51
17880,applicants.fauji.org.pk,1,,,51
17881,appostile-mofa-pk.storeaone.com,1,,,51
17882,appostille-mofa-gov-pk-attestation.storeaone.com,1,,,51
17883,appostille-mofa-gov.storeaone.com,1,,,51
17884,apps.fia-gov.net,1,,,51
17885,appsrv.live,1,,,51
17886,appsstore.in,1,,,51
17887,appt-sdf49fk0apt9dk9sdls9fl-dkgf9dld9.netlify.app,1,,,51
17888,arceno.xyz,1,,,51
17889,arcteno.live,1,,,51
17890,arf26th-hducim-kdu-ac-lk-index-html.pages.dev,1,,,51
17891,arg.gov-af.org,1,,,51
17892,args.name.startswith,1,,,51
17893,armlicensepk.site,1,,,51
17894,armslicense.interiorgovt.com,1,,,51
17895,armslicensekpk.gov-pk.com,1,,,51
17896,army-bd.com,1,,,51
17897,army-bdgov.com,1,,,51
17898,army-govbd.info,1,,,51
17899,army-lk.com,1,,,51
17900,army-lk.info,1,,,51
17901,army-lk.org,1,,,51
17902,army.mil.bd.mofa-govlk.com,1,,,51
17903,army.mil.bd.pk-govt.com,1,,,51
17904,aromne.info,1,,,51
17905,article-viewer.com,1,,,51
17906,as.pakmarines.com,1,,,51
17907,asean-ajp.myftp.org,1,,,51
17908,asfinnagg.shop,1,,,51
17909,asfrimag.mom,1,,,51
17910,asfrimamg.mom,1,,,51
17911,asianetnews.xyz,1,,,51
17912,askari.bitlyy.me,1,,,51
17913,askaribank.bitlyy.me,1,,,51
17914,assbutt.xyz,1,,,51
17915,assembly.getexecutingassembly,1,,,51
17916,assembly.getname,1,,,51
17917,assembly.load,1,,,51
17918,assets.fetchdrive.info,1,,,51
17919,assets.sentinelone.com,1,,,51
17920,assumptiontable.click,1,,,51
17921,asw-edu.net,1,,,51
17922,asw-sns.link,1,,,51
17923,asyn.info,1,,,51
17924,ateows.info,1,,,51
17925,atlaswebportal.zapto.org,1,,,51
17926,attachments.gov-pk.info,1,,,51
17927,au-edu.km01s.net,1,,,51
17928,aurora.dawn-904.workers.dev,1,,,51
17929,ausib-edu.org,1,,,51
17930,ausibedu.org,1,,,51
17931,auth.desktopserver.top,1,,,51
17932,autoconfig.bdgov.info,1,,,51
17933,autoconfig.pk-mail.org,1,,,51
17934,autodiscover-paa-gov-pk-auth-logon-aspx.pages.dev,1,,,51
17935,autodiscover.mofagov-pk.online,1,,,51
17936,autodiscover.pk-mail.org,1,,,51
17937,autodiscover.seoshz.live,1,,,51
17938,avail.freay.tech,1,,,51
17939,awards-piacaero.servehalflife.com,1,,,51
17940,awards-piacaero.servehttp.com,1,,,51
17941,awards-piaccompk.serveftp.com,1,,,51
17942,awrah.live,1,,,51
17943,aws-pk.net,1,,,51
17944,awww.asianetnews.xyz,1,,,51
17945,awww.interior-pk.org,1,,,51
17946,awww.kpt-pk.net,1,,,51
17947,awww.paf-gov.org,1,,,51
17948,awww.paknavy.live,1,,,51
17949,awww.srvapp.co,1,,,51
17950,awww.tsinghua.institute,1,,,51
17951,axigen-web-expired-paknavy-files.netlify.app,1,,,51
17952,axis.heplor.biz,1,,,51
17953,az-updates.store,1,,,51
17954,b1x.mov,1,,,51
17955,b4a.run,1,,,51
17956,b5hyr.pmreco.xyz,1,,,51
17957,b64.indexof,1,,,51
17958,baatube.com,1,,,51
17959,backup.download-services.online,1,,,51
17960,baerow.live,1,,,51
17961,baf.mil.bd.hilsa.online,1,,,51
17962,bahariafoundation.live,1,,,51
17963,bahariafoundation.org,1,,,51
17964,bahria-edu.workers.dev,1,,,51
17965,bahriafoundation.live,1,,,51
17966,balcon.live,1,,,51
17967,balochistanpolice.gov.pk-mail.org,1,,,51
17968,bangla.b-cdn.net,1,,,51
17969,bangladeshbaank-gov-bd.workers.dev,1,,,51
17970,bangladeshmarineacademylibrary.ppinewsagency.live,1,,,51
17971,bangladeshnavy.dgps-govpk.co,1,,,51
17972,bank-ok.com,1,,,51
17973,bankofceylon.sytes.net,1,,,51
17974,barakatravel.net,1,,,51
17975,bard.gov.bd.pk-govt.net,1,,,51
17976,base.getwebrequest,1,,,51
17977,basic.gruh.site,1,,,51
17978,basis.agarg.tech,1,,,51
17979,bb.kdf-mail.com,1,,,51
17980,bbcnew.cn,1,,,51
17981,bbcworld-news.net,1,,,51
17982,bc.1d06bfb2.local.update.fia-gov.org,1,,,51
17983,bc.1d06bfb2.scan.update.fia-gov.org,1,,,51
17984,bc.753fa5b2.check.update.fia-gov.org,1,,,51
17985,bcc.gov.bd.pk-mail.org,1,,,51
17986,bcc.gov.bd.ramdaanvibe.info,1,,,51
17987,bcc.gov.bd.upworkoffice.online,1,,,51
17988,bccgov-bd-production.up.railway.app,1,,,51
17989,bd-gov.cdn-dl.cn,1,,,51
17990,bd-govt.com,1,,,51
17991,bd-govt.info,1,,,51
17992,bd.filenest.live,1,,,51
17993,bd.gov-co.org,1,,,51
17994,bd.govt-net.com,1,,,51
17995,bd.govt-org.net,1,,,51
17996,bd.govt-pk.com,1,,,51
17997,bd.hilsa.online,1,,,51
17998,bd.mail-pk.org,1,,,51
17999,bd.mofa-govbd.com,1,,,51
18000,bd.mofa-govtpk.net,1,,,51
18001,bd.officemuwork.online,1,,,51
18002,bd.pk-mail.org,1,,,51
18003,bd.ramdaanvibe.info,1,,,51
18004,bd.upworkoffice.online,1,,,51
18005,bdgov-mopa.cdn-dl.cn,1,,,51
18006,bdgov.info,1,,,51
18007,bdgovt.com,1,,,51
18008,bdmil.alit.live,1,,,51
18009,bdnews.info,1,,,51
18010,beaxor.xyz,1,,,51
18011,behr.ppinewsagency.live,1,,,51
18012,bentec.tech,1,,,51
18013,beoe.gov.pk-govt.com,1,,,51
18014,beoe.govtpk.co,1,,,51
18015,berec.live,1,,,51
18016,bgb.gov.bd.mofa-govtpk.net,1,,,51
18017,bgevin.live,1,,,51
18018,bgmea-com-bd.loadpath.net,1,,,51
18019,bgmea.com.bd.mail-pk.org,1,,,51
18020,biaa-org-bd.cdn-dl.cn,1,,,51
18021,biaa-org.cdn-dl.cn,1,,,51
18022,binaryreader.readboolean,1,,,51
18023,binaryreader.readbyte,1,,,51
18024,binaryreader.readstring,1,,,51
18025,bismi.pro,1,,,51
18026,bit.tin-url.com,1,,,51
18027,bitlyy.me,1,,,51
18028,bizor.live,1,,,51
18029,blabla.apl-com.icu,1,,,51
18030,blesico.site,1,,,51
18031,blesis.live,1,,,51
18032,bless.agarg.tech,1,,,51
18033,blog.checkpoint.com,1,,,51
18034,blog.fbmastery.com,1,,,51
18035,blog.grabfiles.org,1,,,51
18036,blog.group-ib.com,1,,,51
18037,blog.strikeready.com,1,,,51
18038,blogs.msdn.microsoft.com,1,,,51
18039,blty.at,1,,,51
18040,blue-term-c168.gov-pkgov.workers.dev,1,,,51
18041,blue.win-service-update.top,1,,,51
18042,bluedoor.click,1,,,51
18043,bluket.live,1,,,51
18044,bmac-g0v-cn-aman-exercise-1etter.netlify.app,1,,,51
18045,bmac-org-cn-exercise-observer-invites.netlify.app,1,,,51
18046,bmac-pla-exercise-aman-2024-letter.netlify.app,1,,,51
18047,bmac.iugur.live,1,,,51
18048,bnepon.xyz,1,,,51
18049,boc-cn.81-cn.info,1,,,51
18050,boc.cn.81-cn.info,1,,,51
18051,bodec.site,1,,,51
18052,bok.pkgov.org,1,,,51
18053,boket.tech,1,,,51
18054,bol-north.com,1,,,51
18055,bol-south.com,1,,,51
18056,bol-south.org,1,,,51
18057,bold-bonus-1d3b.malik-jaani786.workers.dev,1,,,51
18058,bookutrips.com,1,,,51
18059,bop.pkgov.org,1,,,51
18060,botcel.info,1,,,51
18061,botim.cc,1,,,51
18062,boundschain.workers.dev,1,,,51
18063,br.mofa-pk.org,1,,,51
18064,br.readboolean,1,,,51
18065,br.readbyte,1,,,51
18066,br.readstring,1,,,51
18067,brac.tech,1,,,51
18068,brave.agarg.tech,1,,,51
18069,breat.info,1,,,51
18070,brebd-govt-bd.online,1,,,51
18071,brep.cdn-edu.net,1,,,51
18072,browser.apl-org.online,1,,,51
18073,brwse.co,1,,,51
18074,bscic-gov-bd.dwnlld.info,1,,,51
18075,btrc-gov-bd.mail-govt.com,1,,,51
18076,btud.live,1,,,51
18077,buffer.blockcopy,1,,,51
18078,buildthenations.info,1,,,51
18079,buzsep.info,1,,,51
18080,bw.write,1,,,51
18081,bytes.charat,1,,,51
18082,bytes.charcodeat,1,,,51
18083,bzone.no-ip.biz,1,,,51
18084,c6udy.pmreco.xyz,1,,,51
18085,caa.update.customs-lk.org,1,,,51
18086,caab.gov.bd.pk-govt.net,1,,,51
18087,caapakistan.pk-mail.org,1,,,51
18088,cabinet-division-pk.fia-gov.com,1,,,51
18089,cabinet-download-server.top,1,,,51
18090,cabinet-gov-bd.dwnlld.info,1,,,51
18091,cabinet-gov-bd.fia-g0v.net,1,,,51
18092,cabinet-gov-bd.nic-svc.net,1,,,51
18093,cabinet-gov-bd.org-liv.net,1,,,51
18094,cabinet-gov-pk.dytt888.net,1,,,51
18095,cabinet-gov-pk.fetchdrive.org,1,,,51
18096,cabinet-gov-pk.ministry-pk.net,1,,,51
18097,cabinet-gov-pk.net-co.live,1,,,51
18098,cabinet.gov.bd.mofa-govtpk.net,1,,,51
18099,cabinet.gov.bd.pk-govt.com,1,,,51
18100,cabinet.gov.bd.pk-govt.net,1,,,51
18101,cabinet.gov.bd.pk-mailgov.com,1,,,51
18102,cabinet.gov.mail-pk.org,1,,,51
18103,cabinet.gov.pk-govt.com,1,,,51
18104,cabinet.gov.pk-mail.org,1,,,51
18105,cabinet.pk-govt.net,1,,,51
18106,cabint-division-pk.fia-gov.com,1,,,51
18107,cadetcollege.adobeglobal.com,1,,,51
18108,cag-org-bd.mail-govt.com,1,,,51
18109,caninetdivision.mail-pk.org,1,,,51
18110,cap-mofagovpk.servehttp.com,1,,,51
18111,cap-mofapk.servehttp.com,1,,,51
18112,careitservices.mofa.live,1,,,51
18113,careitservices.paknvay-pk.net,1,,,51
18114,cas.sysu.edu.cn.81-cn.info,1,,,51
18115,cat.toonganuh.com,1,,,51
18116,cater.sphery.live,1,,,51
18117,cb-govt.com,1,,,51
18118,cbsl-gov-lk.snagdrive.com,1,,,51
18119,cbsl.lk.mail-pk.org,1,,,51
18120,cbsl.lk.mofa-govtpk.net,1,,,51
18121,cbsl.lk.pk-mail.org,1,,,51
18122,cbsl.lk.pk-mailgov.com,1,,,51
18123,cc-cvbs-sco.workers.dev,1,,,51
18124,cc2mm.pmreco.xyz,1,,,51
18125,cdn-aws-s2.net,1,,,51
18126,cdn-aws.net,1,,,51
18127,cdn-caa-sco.pages.dev,1,,,51
18128,cdn-cloud.club,1,,,51
18129,cdn-dl.cn,1,,,51
18130,cdn-do.net,1,,,51
18131,cdn-edge.net,1,,,51
18132,cdn-edu.net,1,,,51
18133,cdn-gov.net,1,,,51
18134,cdn-in.net,1,,,51
18135,cdn-list.net,1,,,51
18136,cdn-m1l.net,1,,,51
18137,cdn-noc.net,1,,,51
18138,cdn-pak.net,1,,,51
18139,cdn-pkcert-gov-pk.pages.dev,1,,,51
18140,cdn-ps.net,1,,,51
18141,cdn-re.net,1,,,51
18142,cdn-secure.net,1,,,51
18143,cdn-sop.net,1,,,51
18144,cdn-src.net,1,,,51
18145,cdn.awrah.live,1,,,51
18146,cdn.bgevin.live,1,,,51
18147,cdn.com,1,,,51
18148,cdn.cpec.site,1,,,51
18149,cdn.dolper.top,1,,,51
18150,cdn.dr-doom.xyz,1,,,51
18151,cdn.fritor.xyz,1,,,51
18152,cdn.gearfill.biz,1,,,51
18153,cdn.geoloc.top,1,,,51
18154,cdn.ghaflah.top,1,,,51
18155,cdn.greploc.live,1,,,51
18156,cdn.hread.live,1,,,51
18157,cdn.nelpec.top,1,,,51
18158,cdn.plors.tech,1,,,51
18159,cdn.polvcrit.info,1,,,51
18160,cdn.preag.info,1,,,51
18161,cdn.preat.info,1,,,51
18162,cdn.prol.info,1,,,51
18163,cdn.torsey.xyz,1,,,51
18164,cdn.ubrig.live,1,,,51
18165,cdn.verocal.info,1,,,51
18166,cdn3.volusion.com,1,,,51
18167,cdsve.bol-north.com,1,,,51
18168,ceiling.kalpo.xyz,1,,,51
18169,centralized-email-system-np.com,1,,,51
18170,cert.pk-gov.org,1,,,51
18171,cert.repta.live,1,,,51
18172,cespkom.info,1,,,51
18173,cfau.edu.cn.81-cn.info,1,,,51
18174,cga.gov.bd.pk-govt.net,1,,,51
18175,cgate.ruve.live,1,,,51
18176,cgd64-gkgiot9lg0-ghbasbousa-01156egog.netlify.app,1,,,51
18177,cgwic-sessionexpired-challenge.pages.dev,1,,,51
18178,cgwic-sessionexpired-challenges.pages.dev,1,,,51
18179,changeworld.hopto.org,1,,,51
18180,charset.auto,1,,,51
18181,check.update.fia-gov.org,1,,,51
18182,china-immigration-department-letter.netlify.app,1,,,51
18183,china.bbcnew.cn,1,,,51
18184,chinese-pla-a1rforce-0fficil-drive.netlify.app,1,,,51
18185,chivalkarstone.com,1,,,51
18186,chrom3.net,1,,,51
18187,chughtai.medicallab.site,1,,,51
18188,ciamat.info,1,,,51
18189,circular-financegov.servehalflife.com,1,,,51
18190,circular.nrtcpk-net.com,1,,,51
18191,circulars.ntcpk.co,1,,,51
18192,cirt-gov-bd.org-liv.net,1,,,51
18193,cirt-gov-mm.fia-gov.net,1,,,51
18194,civil.leyra.tech,1,,,51
18195,civix.live,1,,,51
18196,civix.site,1,,,51
18197,claimmofnewbudgetsgp-ars.zeabur.app,1,,,51
18198,claimmofnewbudgetsgp-ck.zeabur.app,1,,,51
18199,claimmofnewbudgetsgp-fm.zeabur.app,1,,,51
18200,claimmofnewbudgetsgp-jz.zeabur.app,1,,,51
18201,claimmofnewbudgetsgp-pd.zeabur.app,1,,,51
18202,claimmofnewbudgetsgp-rk.zeabur.app,1,,,51
18203,claimmofnewbudgetsgp-vn.zeabur.app,1,,,51
18204,claimmofnewbuedgetsg-ars.zeabur.app,1,,,51
18205,claimmofnewbuedgetsg-ck.zeabur.app,1,,,51
18206,claimmofnewbuedgetsg-fm.zeabur.app,1,,,51
18207,claimmofnewbuedgetsg-jz.zeabur.app,1,,,51
18208,claimmofnewbuedgetsg-pd.zeabur.app,1,,,51
18209,claimmofnewbuedgetsg-rk.zeabur.app,1,,,51
18210,claimmofnewbuedgetsg-vn.zeabur.app,1,,,51
18211,claimmofnewbuedgetsgp-ars.zeabur.app,1,,,51
18212,claimmofnewbuedgetsgp-ck.zeabur.app,1,,,51
18213,claimmofnewbuedgetsgp-fm.zeabur.app,1,,,51
18214,claimmofnewbuedgetsgp-jz.zeabur.app,1,,,51
18215,claimmofnewbuedgetsgp-pd.zeabur.app,1,,,51
18216,claimmofnewbuedgetsgp-rk.zeabur.app,1,,,51
18217,claimmofnewbuedgetsgp-vn.zeabur.app,1,,,51
18218,claimmofnewbuedgetssg-ck.zeabur.app,1,,,51
18219,claimmofnewbuedgetssg-jz.zeabur.app,1,,,51
18220,claimmofnewbuedgetssg-pd.zeabur.app,1,,,51
18221,claimmofnewbuedgetssg-rk.zeabur.app,1,,,51
18222,claimmofnewbuedgetssg-vn.zeabur.app,1,,,51
18223,classifieds.workers.dev,1,,,51
18224,click-here-to-keep-same-password.netlify.app,1,,,51
18225,climb.kalpo.xyz,1,,,51
18226,clopem.info,1,,,51
18227,cloud-apt.net,1,,,51
18228,cloud-ntdc.servehttp.com,1,,,51
18229,cloud-ptclnetpk.servehttp.com,1,,,51
18230,cloud.coremailcloud.com,1,,,51
18231,cloud.dellicon.top,1,,,51
18232,cloud.desktopserver.top,1,,,51
18233,cloud.moe.gov.cn.81-cn.info,1,,,51
18234,cloud.nitc.gavnp.org,1,,,51
18235,cloudforme.top,1,,,51
18236,cloudmails.live,1,,,51
18237,cloudplatfromservice.one,1,,,51
18238,cloudpmo.top,1,,,51
18239,cluster.jotse.info,1,,,51
18240,cmclient-downloader.serveirc.com,1,,,51
18241,cmm.int-secure.org,1,,,51
18242,cms.bahria-edu.workers.dev,1,,,51
18243,cms.grabfiles.org,1,,,51
18244,cn.cvix.live,1,,,51
18245,cnmm.int-secure.org,1,,,51
18246,cnsa-gov.com,1,,,51
18247,cnsa-gov.org,1,,,51
18248,coco.sodexoa.com,1,,,51
18249,collector.nbppakistan.com,1,,,51
18250,colombo-port.ddns.net,1,,,51
18251,colot.info,1,,,51
18252,com.bd.mail-pk.org,1,,,51
18253,com.example.app,1,,,51
18254,com.gov-co.org,1,,,51
18255,com.govt-net.com,1,,,51
18256,com.mail-pk.org,1,,,51
18257,com.news-bd.com,1,,,51
18258,com.pakchinavest.info,1,,,51
18259,com.pk-mail.org,1,,,51
18260,combined-training-and-administrative.netlify.app,1,,,51
18261,command.ms-office.app,1,,,51
18262,commerce-gov-in.iima.remotexs.in,1,,,51
18263,commerce-gov-pk.directt888.com,1,,,51
18264,commerce-gov-pk.fetchdrive.org,1,,,51
18265,commerce.gov.pk.mail-pk.org,1,,,51
18266,commerce.gov.pk.pk-mailgov.com,1,,,51
18267,commerce.govpk.me,1,,,51
18268,communications.gov.mail-pk.org,1,,,51
18269,complaints-ntcgovpk.viewdns.net,1,,,51
18270,compnetworkservices.ddns.net,1,,,51
18271,compress.bahariafoundation.live,1,,,51
18272,compressionmode.compress,1,,,51
18273,comptes.tech,1,,,51
18274,comsates.org,1,,,51
18275,comsats-mail.pk,1,,,51
18276,comsats-net.com,1,,,51
18277,comsats.xyz,1,,,51
18278,condet.org,1,,,51
18279,confidential.ndma-govpk.co,1,,,51
18280,confidential.zapto.org,1,,,51
18281,confluence.assbutt.xyz,1,,,51
18282,conft.live,1,,,51
18283,connectiiest.com,1,,,51
18284,cons-mofa-gov-pk-hqr-1777839.online,1,,,51
18285,cons-mofa-gov-pk.rf.gd,1,,,51
18286,cons-mofa-govt.pk,1,,,51
18287,cons-mofagovpk.servehttp.com,1,,,51
18288,cons.gov-pk.pk,1,,,51
18289,cons.mofa-gov-pk.site,1,,,51
18290,cons.mofa.gov.pk-hq.qrrl.net,1,,,51
18291,cons.mofa.gov.pk.2let.org,1,,,51
18292,cons.mofa.gov.pk.cons1.mfa-ir.cn,1,,,51
18293,cons.mofagovpk.co,1,,,51
18294,consmofa-gov-pk.com,1,,,51
18295,consmofa.gov-pk.pk,1,,,51
18296,consmofagov.com,1,,,51
18297,consmofagovhqipk.com,1,,,51
18298,contact.gov-pak.org,1,,,51
18299,content.noreplyuser.site,1,,,51
18300,contract-agreement-with-staff.zeabur.app,1,,,51
18301,control.pk-mailgov.com,1,,,51
18302,coordination-cas-visit.netlify.app,1,,,51
18303,coremailcloud.com,1,,,51
18304,cornerstonebeverly.org,1,,,51
18305,corporate-social-activity-updates.ciecc.com.cn.81-cn.info,1,,,51
18306,correomindefensagobvemyspace.com,1,,,51
18307,cosmic.cvix.live,1,,,51
18308,count.plokin.top,1,,,51
18309,countpro.info,1,,,51
18310,covid.bbcnew.cn,1,,,51
18311,covid.pakgov.net,1,,,51
18312,covid.pkrepublic.org,1,,,51
18313,covid19.mohp-gov.org,1,,,51
18314,cpanel-nha-gov-pk.pakistan-gov-pk.workers.dev,1,,,51
18315,cpanel.govpk.info,1,,,51
18316,cpanel.govpk.live,1,,,51
18317,cpanel.mofagov-pk.online,1,,,51
18318,cpanel.news-bd.com,1,,,51
18319,cpanel.pk-mail.org,1,,,51
18320,cpcalendars.bdgov.info,1,,,51
18321,cpcalendars.govpk.live,1,,,51
18322,cpcalendars.mofagov-pk.online,1,,,51
18323,cpcalendars.pk-mail.org,1,,,51
18324,cpcontacts.govpk.live,1,,,51
18325,cpcontacts.mofagov-pk.online,1,,,51
18326,cpcontacts.pk-mail.org,1,,,51
18327,cpec.site,1,,,51
18328,cpj.org.pk-mailgov.com,1,,,51
18329,cr20g.org,1,,,51
18330,crclab-bahria.org,1,,,51
18331,crec-bangladesh.ddns.net,1,,,51
18332,crec-bd.site,1,,,51
18333,crisismanagementunit.comsates.org,1,,,51
18334,critical-patch-update.com,1,,,51
18335,crontec.site,1,,,51
18336,crypto-wise.co,1,,,51
18337,crypton0019.workers.dev,1,,,51
18338,csd-govpk.servehttp.com,1,,,51
18339,csd-pk.co,1,,,51
18340,csd-pk.online,1,,,51
18341,csd.bitlyy.me,1,,,51
18342,csd.govpk-mail.net,1,,,51
18343,csd.paf-govt.net,1,,,51
18344,csd.pakgov.net,1,,,51
18345,csd.pkgov.org,1,,,51
18346,csdstore.app,1,,,51
18347,csla.blesis.live,1,,,51
18348,cssc-net.co,1,,,51
18349,cssc.info,1,,,51
18350,cssc.live,1,,,51
18351,cstc-spares-vip-163.dowmload.net,1,,,51
18352,ctd.govt-pk.com,1,,,51
18353,ctd2.police.fia-gov.com,1,,,51
18354,customs-gov-lk.net-co.info,1,,,51
18355,customs-lk.org,1,,,51
18356,customs.document-viewer.info,1,,,51
18357,cvix.cc,1,,,51
18358,cvix.live,1,,,51
18359,cxvdfg.aliit.org,1,,,51
18360,cyber.pmd-offc.info,1,,,51
18361,cybernet.pkgov.org,1,,,51
18362,cybersecurity.nepalarmy-milnp.info,1,,,51
18363,cylit.info,1,,,51
18364,d01fa.net,1,,,51
18365,d0cumentview.info,1,,,51
18366,d0ownload.com,1,,,51
18367,d0wnlaod.com,1,,,51
18368,d0wnlaod.org,1,,,51
18369,d101c4a583c3acdd2a06ca2fb183cf99d6fm7fjdf8djf9lfjf4mfi89.pages.dev,1,,,51
18370,d2klia4zfdp2mg.cloudfront.net,1,,,51
18371,d2lang.com,1,,,51
18372,d515dc5c-16cd-4443-8f83-0ab5cb549050.us-east-1.cloud.genez.io,1,,,51
18373,dacastexpo.com,1,,,51
18374,dad.fia-gov.com,1,,,51
18375,dafillio.com,1,,,51
18376,dafpak.org,1,,,51
18377,daraz-pk.com,1,,,51
18378,dasds.pak-gov.com,1,,,51
18379,dasdsadsa.pak-gov.com,1,,,51
18380,dashboard.onesom.biz,1,,,51
18381,data-protect.tech,1,,,51
18382,data-sob-gov-bd.live-co.org,1,,,51
18383,datetimekind.utc,1,,,51
18384,dawn.apl-org.online,1,,,51
18385,dawn.pakgov.org,1,,,51
18386,dawn.pkgov.org,1,,,51
18387,dawnnews.workers.dev,1,,,51
