alias_group_id,target_name,target_domain,target_sld,target_suffix,group_reason
alias_000501,Skyscanner,skyscanner.net,skyscanner,net,exact_name
alias_000502,Slate,slate.com,slate,com,exact_name
alias_000502,Slate,slate.fr,slate,fr,exact_name
alias_000503,Snaptik,snaptik.app,snaptik,app,exact_name
alias_000503,Snaptik,snaptik.net,snaptik,net,exact_name
alias_000504,Sourceforge,sourceforge.io,sourceforge,io,exact_name
alias_000504,Sourceforge,sourceforge.jp,sourceforge,jp,exact_name
alias_000504,SourceForge,sourceforge.net,sourceforge,net,exact_name
alias_000505,Spaceweb,spaceweb.pro,spaceweb,pro,exact_name
alias_000505,Spaceweb,spaceweb.ru,spaceweb,ru,exact_name
alias_000506,SpankBang,spankbang.com,spankbang,com,exact_name
alias_000506,SpankBang,spankbang.party,spankbang,party,exact_name
alias_000507,Spectator,spectator.co.uk,spectator,co.uk,exact_name
alias_000507,Spectator,spectator.com,spectator,com,exact_name
alias_000508,Spectrum,spectrum.com,spectrum,com,exact_name
alias_000508,Spectrum,spectrum.net,spectrum,net,exact_name
alias_000509,Splashtop,splashtop.com,splashtop,com,exact_name
alias_000509,Splashtop,splashtop.eu,splashtop,eu,exact_name
alias_000510,Stackoverflow,stackoverflow.co,stackoverflow,co,normalized_name
alias_000510,Stack Overflow,stackoverflow.com,stackoverflow,com,normalized_name
alias_000511,Starbucks,starbucks.co.jp,starbucks,co.jp,exact_name
alias_000511,Starbucks,starbucks.com,starbucks,com,exact_name
alias_000511,星巴克中国,starbucks.com.cn,starbucks,com.cn,exact_name
alias_000512,Supabase,supabase.co,supabase,co,exact_name
alias_000512,Supabase,supabase.com,supabase,com,exact_name
alias_000513,SuperSport,supersport.com,supersport,com,normalized_name
alias_000513,Supersport,supersport.hr,supersport,hr,normalized_name
alias_000514,Supremecourt,supremecourt.gov,supremecourt,gov,same_sld_diff_suffix
alias_000514,The Supreme Court of the United Kingdom,supremecourt.uk,supremecourt,uk,same_sld_diff_suffix
alias_000515,Surveymonkey,surveymonkey.co.uk,surveymonkey,co.uk,normalized_name
alias_000515,SurveyMonkey,surveymonkey.com,surveymonkey,com,normalized_name
alias_000516,山西煤炭职业技术学院,sxmtxy.com.cn,sxmtxy,com.cn,same_sld_diff_suffix
alias_000516,山西能源学院,sxmtxy.net,sxmtxy,net,same_sld_diff_suffix
alias_000517,山西开放大学,sxou.cn,sxou,cn,same_sld_diff_suffix
alias_000517,陕西开放大学,sxou.org.cn,sxou,org.cn,same_sld_diff_suffix
alias_000518,山西警察学院,sxpc.edu.cn,sxpc,edu.cn,same_sld_diff_suffix
alias_000518,山西省人民代表大会常务委员会,sxpc.gov.cn,sxpc,gov.cn,same_sld_diff_suffix
alias_000519,山西青年职业学院,sxqzy.cn,sxqzy,cn,same_sld_diff_suffix
alias_000519,陕西青年职业学院,sxqzy.com,sxqzy,com,same_sld_diff_suffix
alias_000520,Sxyprn,sxyprn.com,sxyprn,com,exact_name
alias_000520,Sxyprn,sxyprn.net,sxyprn,net,exact_name
alias_000521,Synology,synology.com,synology,com,exact_name
alias_000521,Synology,synology.me,synology,me,exact_name
alias_000522,Syosetu,syosetu.com,syosetu,com,exact_name
alias_000522,Syosetu,syosetu.org,syosetu,org,exact_name
alias_000523,Syracuse,syracuse.com,syracuse,com,exact_name
alias_000523,Syracuse,syracuse.edu,syracuse,edu,exact_name
alias_000524,深圳信息职业技术学院,sziit.com.cn,sziit,com.cn,same_sld_diff_suffix
alias_000524,深圳信息职业技术大学,sziit.edu.cn,sziit,edu.cn,same_sld_diff_suffix
alias_000525,随州职业技术学院,szvtc.cn,szvtc,cn,same_sld_diff_suffix
alias_000525,朔州职业技术学院,szvtc.com,szvtc,com,same_sld_diff_suffix
alias_000526,Taxtelecom,taxtelecom.net,taxtelecom,net,exact_name
alias_000526,Taxtelecom,taxtelecom.ru,taxtelecom,ru,exact_name
alias_000527,Telefonica,telefonica.com,telefonica,com,exact_name
alias_000527,Telefonica,telefonica.de,telefonica,de,exact_name
alias_000528,Telegram,telegram.com,telegram,com,exact_name
alias_000528,Telegram,telegram.im,telegram,im,exact_name
alias_000528,Telegram,telegram.me,telegram,me,exact_name
alias_000528,Telegram,telegram.org,telegram,org,exact_name
alias_000529,Deutsche Telekom,telekom.com,telekom,com,same_sld_diff_suffix
alias_000529,Telekom Deutschland,telekom.de,telekom,de,same_sld_diff_suffix
alias_000529,Telekom,telekom.hu,telekom,hu,same_sld_diff_suffix
alias_000530,Telstra,telstra.com,telstra,com,exact_name
alias_000530,Telstra,telstra.com.au,telstra,com.au,exact_name
alias_000530,Telstra,telstra.net,telstra,net,exact_name
alias_000531,Tencent Cloud,tencent-cloud.com,tencent-cloud,com,exact_name
alias_000531,Tencent Cloud,tencent-cloud.net,tencent-cloud,net,exact_name
alias_000532,Terra,terra.com.br,terra,com.br,exact_name
alias_000532,Terra,terra.es,terra,es,exact_name
alias_000533,特斯拉中国,tesla.cn,tesla,cn,exact_name
alias_000533,Tesla,tesla.com,tesla,com,exact_name
alias_000533,Tesla,tesla.services,tesla,services,exact_name
alias_000534,The Sun,the-sun.com,the-sun,com,exact_name
alias_000534,Thesun,thesun.co.uk,thesun,co.uk,exact_name
alias_000534,Thesun,thesun.ie,thesun,ie,exact_name
alias_000535,Thelocal,thelocal.de,thelocal,de,exact_name
alias_000535,Thelocal,thelocal.se,thelocal,se,exact_name
alias_000536,The Toronto Star,thestar.com,thestar,com,same_sld_diff_suffix
alias_000536,Thestar,thestar.com.my,thestar,com.my,same_sld_diff_suffix
alias_000537,Thetimes,thetimes.co.uk,thetimes,co.uk,exact_name
alias_000537,Thetimes,thetimes.com,thetimes,com,exact_name
alias_000538,The Week,theweek.com,theweek,com,normalized_name
alias_000538,Theweek,theweek.in,theweek,in,normalized_name
alias_000539,Thieme Connect,thieme-connect.com,thieme-connect,com,exact_name
alias_000539,Thieme Connect,thieme-connect.de,thieme-connect,de,exact_name
alias_000540,Thomsonreuters,thomsonreuters.co.uk,thomsonreuters,co.uk,exact_name
alias_000540,Thomsonreuters,thomsonreuters.com,thomsonreuters,com,exact_name
alias_000540,Thomsonreuters,thomsonreuters.net,thomsonreuters,net,exact_name
alias_000541,Threads,threads.com,threads,com,exact_name
alias_000541,Threads,threads.net,threads,net,exact_name
alias_000542,广东技术师范学院天河学院,thxy.cn,thxy,cn,same_sld_diff_suffix
alias_000542,无锡太湖学院,thxy.org,thxy,org,same_sld_diff_suffix
alias_000543,Ticketmaster,ticketmaster.co.uk,ticketmaster,co.uk,exact_name
alias_000543,Ticketmaster,ticketmaster.com,ticketmaster,com,exact_name
alias_000543,Ticketmaster,ticketmaster.com.br,ticketmaster,com.br,exact_name
alias_000543,Ticketmaster,ticketmaster.com.mx,ticketmaster,com.mx,exact_name
alias_000544,TikTok,tiktok.com,tiktok,com,exact_name
alias_000544,TikTok,tiktokv.com,tiktokv,com,exact_name
alias_000544,Tiktokv,tiktokv.eu,tiktokv,eu,exact_name
alias_000544,Tiktokv,tiktokv.us,tiktokv,us,exact_name
alias_000545,Tiktokio,tiktokio.com,tiktokio,com,exact_name
alias_000545,Tiktokio,tiktokio.net,tiktokio,net,exact_name
alias_000546,Tiktokw,tiktokw.eu,tiktokw,eu,exact_name
alias_000546,Tiktokw,tiktokw.us,tiktokw,us,exact_name
alias_000547,Tilda,tilda.cc,tilda,cc,exact_name
alias_000547,Tilda,tilda.ws,tilda,ws,exact_name
alias_000548,Timeweb,timeweb.com,timeweb,com,exact_name
alias_000548,Timeweb,timeweb.ru,timeweb,ru,exact_name
alias_000549,Tmall,tmall.com,tmall,com,same_sld_diff_suffix
alias_000549,天猫国际,tmall.hk,tmall,hk,same_sld_diff_suffix
alias_000550,Toronto,toronto.ca,toronto,ca,exact_name
alias_000550,Toronto,toronto.edu,toronto,edu,exact_name
alias_000551,Toshiba,toshiba.co.jp,toshiba,co.jp,exact_name
alias_000551,Toshiba,toshiba.com,toshiba,com,exact_name
alias_000552,Toyota,toyota.co.jp,toyota,co.jp,exact_name
alias_000552,Toyota,toyota.com,toyota,com,exact_name
alias_000553,Transfermarkt,transfermarkt.com,transfermarkt,com,exact_name
alias_000553,Transfermarkt,transfermarkt.es,transfermarkt,es,exact_name
alias_000554,Transip,transip.eu,transip,eu,exact_name
alias_000554,Transip,transip.nl,transip,nl,exact_name
alias_000555,Travis Ci,travis-ci.com,travis-ci,com,exact_name
alias_000555,Travis Ci,travis-ci.org,travis-ci,org,exact_name
alias_000556,Tripadvisor,tripadvisor.ca,tripadvisor,ca,exact_name
alias_000556,Tripadvisor,tripadvisor.co.uk,tripadvisor,co.uk,exact_name
alias_000556,Tripadvisor,tripadvisor.com,tripadvisor,com,exact_name
alias_000556,Tripadvisor,tripadvisor.com.au,tripadvisor,com.au,exact_name
alias_000556,Tripadvisor,tripadvisor.de,tripadvisor,de,exact_name
alias_000556,Tripadvisor,tripadvisor.es,tripadvisor,es,exact_name
alias_000556,Tripadvisor,tripadvisor.fr,tripadvisor,fr,exact_name
alias_000556,Tripadvisor,tripadvisor.in,tripadvisor,in,exact_name
alias_000556,Tripadvisor,tripadvisor.it,tripadvisor,it,exact_name
alias_000557,Tubidy,tubidy.com,tubidy,com,exact_name
alias_000557,Tubidy,tubidy.cool,tubidy,cool,exact_name
alias_000558,Tuwien,tuwien.ac.at,tuwien,ac.at,exact_name
alias_000558,Tuwien,tuwien.at,tuwien,at,exact_name
alias_000559,X,twitter.com,twitter,com,exact_name
alias_000559,X,x.com,x,com,exact_name
alias_000560,Typekit,typekit.com,typekit,com,exact_name
alias_000560,Typekit,typekit.net,typekit,net,exact_name
alias_000561,Unian,unian.net,unian,net,exact_name
alias_000561,Unian,unian.ua,unian,ua,exact_name
alias_000562,Unige,unige.ch,unige,ch,exact_name
alias_000562,Unige,unige.it,unige,it,exact_name
alias_000563,Unilever,unilever.com,unilever,com,same_sld_diff_suffix
alias_000563,联合利华中国,unilever.com.cn,unilever,com.cn,same_sld_diff_suffix
alias_000564,优衣库中国,uniqlo.cn,uniqlo,cn,same_sld_diff_suffix
alias_000564,Uniqlo,uniqlo.com,uniqlo,com,same_sld_diff_suffix
alias_000565,Unity,unity.com,unity,com,exact_name
alias_000565,Unity,unity3d.com,unity3d,com,exact_name
alias_000566,Unlimluck,unlimluck.casino,unlimluck,casino,exact_name
alias_000566,Unlimluck,unlimluck.io,unlimluck,io,exact_name
alias_000567,Usercontent,usercontent.goog,usercontent,goog,exact_name
alias_000567,Usercontent,usercontent.microsoft,usercontent,microsoft,exact_name
alias_000567,Usercontent,usercontent.one,usercontent,one,exact_name
alias_000568,Vanityfair,vanityfair.com,vanityfair,com,exact_name
alias_000568,Vanityfair,vanityfair.it,vanityfair,it,exact_name
alias_000569,Verisign,verisign.com,verisign,com,exact_name
alias_000569,Verisign,verisign.net,verisign,net,exact_name
alias_000570,Verizon,verizon.com,verizon,com,exact_name
alias_000570,Verizon,verizon.net,verizon,net,exact_name
alias_000571,Vervegroup,vervegroup.cloud,vervegroup,cloud,normalized_name
alias_000571,Vervegroupinc,vervegroupinc.net,vervegroupinc,net,normalized_name
alias_000572,Vidazoo,vidazoo.com,vidazoo,com,exact_name
alias_000572,Vidazoo,vidazoo.services,vidazoo,services,exact_name
alias_000573,Videojs,videojs.com,videojs,com,exact_name
alias_000573,Videojs,videojs.org,videojs,org,exact_name
alias_000574,Vinted,vinted.co.uk,vinted,co.uk,exact_name
alias_000574,Vinted,vinted.com,vinted,com,exact_name
alias_000574,Vinted,vinted.de,vinted,de,exact_name
alias_000574,Vinted,vinted.es,vinted,es,exact_name
alias_000574,Vinted,vinted.fr,vinted,fr,exact_name
alias_000574,Vinted,vinted.it,vinted,it,exact_name
alias_000574,Vinted,vinted.lt,vinted,lt,exact_name
alias_000574,Vinted,vinted.nl,vinted,nl,exact_name
alias_000574,Vinted,vinted.pl,vinted,pl,exact_name
alias_000575,Virgin,virgin.com,virgin,com,exact_name
alias_000575,Virgin,virgin.net,virgin,net,exact_name
alias_000576,University of Virginia,virginia.edu,virginia,edu,same_sld_diff_suffix
alias_000576,Virginia,virginia.gov,virginia,gov,same_sld_diff_suffix
alias_000577,VK,vk.com,vk,com,exact_name
alias_000577,VK,vk.ru,vk,ru,exact_name
alias_000578,Vkuseraudio,vkuseraudio.net,vkuseraudio,net,exact_name
alias_000578,Vkuseraudio,vkuseraudio.ru,vkuseraudio,ru,exact_name
alias_000579,Vodafone UK,vodafone.co.uk,vodafone,co.uk,exact_name
alias_000579,Vodafone,vodafone.com,vodafone,com,exact_name
alias_000579,Vodafone,vodafone.com.tr,vodafone,com.tr,exact_name
alias_000579,Vodafone,vodafone.de,vodafone,de,exact_name
alias_000579,Vodafone,vodafone.pt,vodafone,pt,exact_name
alias_000580,Vogue,vogue.co.uk,vogue,co.uk,exact_name
alias_000580,Vogue,vogue.com,vogue,com,exact_name
alias_000580,Vogue Espa?a,vogue.es,vogue,es,exact_name
alias_000580,Vogue France,vogue.fr,vogue,fr,exact_name
alias_000580,Vogue,vogue.it,vogue,it,exact_name
alias_000581,Wayfair,wayfair.ca,wayfair,ca,exact_name
alias_000581,Wayfair,wayfair.com,wayfair,com,exact_name
alias_000582,The Weather Channel,weather.com,weather,com,exact_name
alias_000582,Weather,weather.com.cn,weather,com.cn,exact_name
alias_000582,Weather,weather.gov,weather,gov,exact_name
alias_000583,Webflow,webflow.com,webflow,com,same_sld_diff_suffix
alias_000583,Splendid Studios,webflow.io,webflow,io,same_sld_diff_suffix
alias_000584,Webnode,webnode.com,webnode,com,exact_name
alias_000584,Webnode,webnode.cz,webnode,cz,exact_name
alias_000584,Webnode,webnode.es,webnode,es,exact_name
alias_000584,Webnode,webnode.page,webnode,page,exact_name
alias_000585,Wetransfer,wetransfer.com,wetransfer,com,exact_name
alias_000585,Wetransfer,wetransfer.net,wetransfer,net,exact_name
alias_000586,Whole Foods Market UK,wholefoodsmarket.co.uk,wholefoodsmarket,co.uk,same_sld_diff_suffix
alias_000586,Wholefoodsmarket,wholefoodsmarket.com,wholefoodsmarket,com,same_sld_diff_suffix
alias_000587,Wikipedia,wikipedia.com,wikipedia,com,exact_name
alias_000587,Wikipedia,wikipedia.org,wikipedia,org,exact_name
alias_000588,Wired,wired.co.uk,wired,co.uk,exact_name
alias_000588,Wired,wired.com,wired,com,exact_name
alias_000588,Wired Italia,wired.it,wired,it,exact_name
alias_000589,Wistia,wistia.com,wistia,com,exact_name
alias_000589,Wistia,wistia.net,wistia,net,exact_name
alias_000590,Womenshealth,womenshealth.gov,womenshealth,gov,normalized_name
alias_000590,Women's Health,womenshealthmag.com,womenshealthmag,com,normalized_name
alias_000591,Wsdvs,wsdvs.com,wsdvs,com,exact_name
alias_000591,Wsdvs,wsdvs.info,wsdvs,info,exact_name
alias_000592,Xhamster,xhamster.com,xhamster,com,exact_name
alias_000592,Xhamster,xhamster.desi,xhamster,desi,exact_name
alias_000593,Xhonline,xhonline.blog,xhonline,blog,exact_name
alias_000593,Xhonline,xhonline.click,xhonline,click,exact_name
alias_000594,Xnhau,xnhau.fan,xnhau,fan,exact_name
alias_000594,Xnhau,xnhau.hot,xnhau,hot,exact_name
alias_000594,Xnhau,xnhau.ing,xnhau,ing,exact_name
alias_000595,Xserver,xserver.jp,xserver,jp,exact_name
alias_000595,Xserver,xserver.ne.jp,xserver,ne.jp,exact_name
alias_000596,Xtracloud,xtracloud.cn,xtracloud,cn,exact_name
alias_000596,Xtracloud,xtracloud.net,xtracloud,net,exact_name
alias_000597,Xvideos,xvideos.com,xvideos,com,exact_name
alias_000597,Xvideos,xvideos.es,xvideos,es,exact_name
alias_000597,Xvideos,xvideos.tube,xvideos,tube,exact_name
alias_000598,Yahoo Japan,yahoo.co.jp,yahoo,co.jp,exact_name
alias_000598,Yahoo,yahoo.com,yahoo,com,exact_name
alias_000598,Yahoo,yahoo.net,yahoo,net,exact_name
alias_000598,Yahooinc,yahooinc.com,yahooinc,com,exact_name
alias_000599,Yandex,yandex.by,yandex,by,exact_name
alias_000599,Yandex,yandex.com,yandex,com,exact_name
alias_000599,Yandex,yandex.com.tr,yandex,com.tr,exact_name
alias_000599,Яндекс,yandex.kz,yandex,kz,exact_name
alias_000599,Yandex,yandex.net,yandex,net,exact_name
alias_000599,Yandex,yandex.ru,yandex,ru,exact_name
alias_000599,Yandex,yandex.uz,yandex,uz,exact_name
alias_000600,伊春职业学院,ycvc.com.cn,ycvc,com.cn,same_sld_diff_suffix
alias_000600,宜春职业技术学院,ycvc.jx.cn,ycvc,jx.cn,same_sld_diff_suffix
alias_000601,YouPorn,you-porn.com,you-porn,com,exact_name
alias_000601,YouPorn,youporn.com,youporn,com,exact_name
alias_000602,Yougov,yougov.co.uk,yougov,co.uk,exact_name
alias_000602,Yougov,yougov.com,yougov,com,exact_name
alias_000603,Youradchoices,youradchoices.ca,youradchoices,ca,exact_name
alias_000603,Youradchoices,youradchoices.com,youradchoices,com,exact_name
alias_000604,EDAA,youronlinechoices.com,youronlinechoices,com,same_sld_diff_suffix
alias_000604,Youronlinechoices,youronlinechoices.eu,youronlinechoices,eu,same_sld_diff_suffix
alias_000605,Yoyospins,yoyospins.net,yoyospins,net,exact_name
alias_000605,Yoyospins,yoyospins.org,yoyospins,org,exact_name
alias_000606,"Kleding, schoenen en accessoires online",zalando.be,zalando,be,exact_name
alias_000606,ZALANDO,zalando.ch,zalando,ch,exact_name
alias_000606,Rychlé dodání od Zalando,zalando.cz,zalando,cz,exact_name
alias_000606,Zalando,zalando.de,zalando,de,exact_name
alias_000606,La mejor selección en Zalando,zalando.es,zalando,es,exact_name
alias_000606,Zalando,zalando.fr,zalando,fr,exact_name
alias_000606,Scoprili su Zalando,zalando.it,zalando,it,exact_name
alias_000606,Zalando,zalando.nl,zalando,nl,exact_name
alias_000606,"Buty i odzie? online na Zalando. Moda damska, m?ska i dzieci?ca",zalando.pl,zalando,pl,exact_name
alias_000607,Zbporn,zbporn.com,zbporn,com,exact_name
alias_000607,Zbporn,zbporn.tv,zbporn,tv,exact_name
alias_000608,Zepto,zepto.co.in,zepto,co.in,exact_name
alias_000608,Zepto,zepto.com,zepto,com,exact_name
alias_000609,浙江机电职业技术大学,zime.edu.cn,zime,edu.cn,same_sld_diff_suffix
alias_000609,浙江机电职业技术学院,zime.zj.cn,zime,zj.cn,same_sld_diff_suffix
alias_000610,浙江警官职业学院,zjjy.com.cn,zjjy,com.cn,same_sld_diff_suffix
alias_000610,浙江建设职业技术学院,zjjy.net,zjjy,net,same_sld_diff_suffix
alias_000611,Zohopublic,zohopublic.com,zohopublic,com,exact_name
alias_000611,Zohopublic,zohopublic.eu,zohopublic,eu,exact_name
alias_000612,肇庆医学院,zqmc.edu.cn,zqmc,edu.cn,same_sld_diff_suffix
alias_000612,肇庆医学高等专科学校,zqmc.net,zqmc,net,same_sld_diff_suffix
alias_000613,Zscaler,zscaler.com,zscaler,com,exact_name
alias_000613,Zscaler,zscaler.net,zscaler,net,exact_name
